# Engine name: Sugar Rocket
# Tue Mar 14 00:46:59 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      2.9405      0.0000      4.0000      0.0000   1589.8024     40.4514      1.1343      1.1234    880.9224    116.1816    135.1964      1.4235      1.6301      0.9010 
     1.9140      2.9423      0.0000      4.0000      0.0000   1589.8163     40.4516      1.1343      1.1234    880.9290    116.1826    135.1974      1.4235      1.6301      0.9010 
     1.9140      2.9441      0.0000      4.0000      0.0000   1589.8303     40.4518      1.1343      1.1234    880.9356    116.1836    135.1984      1.4235      1.6301      0.9010 
     1.9140      2.9459      0.0000      4.0000      0.0000   1589.8442     40.4519      1.1343      1.1234    880.9422    116.1846    135.1993      1.4235      1.6301      0.9010 
     1.9140      2.9477      0.0000      4.0000      0.0000   1589.8582     40.4521      1.1343      1.1234    880.9488    116.1857    135.2003      1.4235      1.6301      0.9010 
     1.9140      2.9495      0.0000      4.0000      0.0000   1589.8721     40.4523      1.1343      1.1234    880.9554    116.1867    135.2013      1.4235      1.6301      0.9010 
     1.9140      2.9513      0.0000      4.0000      0.0000   1589.8860     40.4525      1.1343      1.1234    880.9620    116.1877    135.2022      1.4235      1.6301      0.9010 
     1.9140      2.9531      0.0000      4.0000      0.0000   1589.8999     40.4527      1.1343      1.1234    880.9685    116.1887    135.2032      1.4235      1.6301      0.9010 
     1.9140      2.9549      0.0000      4.0000      0.0000   1589.9138     40.4529      1.1343      1.1234    880.9751    116.1897    135.2042      1.4235      1.6301      0.9010 
     1.9140      2.9567      0.0000      4.0000      0.0000   1589.9276     40.4530      1.1343      1.1234    880.9817    116.1907    135.2051      1.4235      1.6301      0.9011 
     1.9140      2.9585      0.0000      4.0000      0.0000   1589.9415     40.4532      1.1343      1.1234    880.9882    116.1916    135.2061      1.4235      1.6301      0.9011 
     1.9140      2.9603      0.0000      4.0000      0.0000   1589.9553     40.4534      1.1343      1.1234    880.9948    116.1926    135.2071      1.4235      1.6301      0.9011 
     1.9140      2.9621      0.0000      4.0000      0.0000   1589.9691     40.4536      1.1343      1.1234    881.0014    116.1936    135.2080      1.4235      1.6301      0.9011 
     1.9140      2.9639      0.0000      4.0000      0.0000   1589.9829     40.4538      1.1343      1.1234    881.0079    116.1946    135.2090      1.4235      1.6301      0.9011 
     1.9140      2.9657      0.0000      4.0000      0.0000   1589.9967     40.4539      1.1342      1.1234    881.0145    116.1956    135.2100      1.4235      1.6301      0.9011 
     1.9140      2.9675      0.0000      4.0000      0.0000   1590.0105     40.4541      1.1342      1.1234    881.0210    116.1966    135.2109      1.4235      1.6301      0.9011 
     1.9140      2.9693      0.0000      4.0000      0.0000   1590.0243     40.4543      1.1342      1.1234    881.0275    116.1976    135.2119      1.4235      1.6301      0.9011 
     1.9140      2.9711      0.0000      4.0000      0.0000   1590.0380     40.4545      1.1342      1.1234    881.0341    116.1986    135.2128      1.4235      1.6301      0.9011 
     1.9140      2.9729      0.0000      4.0000      0.0000   1590.0518     40.4547      1.1342      1.1234    881.0406    116.1996    135.2138      1.4235      1.6301      0.9011 
     1.9140      2.9747      0.0000      4.0000      0.0000   1590.0655     40.4548      1.1342      1.1234    881.0471    116.2006    135.2148      1.4235      1.6301      0.9011 
     1.9140      2.9765      0.0000      4.0000      0.0000   1590.0792     40.4550      1.1342      1.1234    881.0536    116.2016    135.2157      1.4235      1.6301      0.9011 
     1.9140      2.9783      0.0000      4.0000      0.0000   1590.0929     40.4552      1.1342      1.1234    881.0601    116.2026    135.2167      1.4235      1.6301      0.9011 
     1.9140      2.9801      0.0000      4.0000      0.0000   1590.1066     40.4554      1.1342      1.1234    881.0667    116.2036    135.2176      1.4235      1.6301      0.9011 
     1.9140      2.9819      0.0000      4.0000      0.0000   1590.1203     40.4556      1.1342      1.1234    881.0732    116.2046    135.2186      1.4235      1.6301      0.9011 
     1.9140      2.9837      0.0000      4.0000      0.0000   1590.1340     40.4557      1.1342      1.1234    881.0797    116.2055    135.2196      1.4235      1.6301      0.9011 
     1.9140      2.9855      0.0000      4.0000      0.0000   1590.1476     40.4559      1.1342      1.1234    881.0862    116.2065    135.2205      1.4235      1.6301      0.9011 
     1.9140      2.9873      0.0000      4.0000      0.0000   1590.1612     40.4561      1.1342      1.1234    881.0927    116.2075    135.2215      1.4235      1.6301      0.9011 
     1.9140      2.9891      0.0000      4.0000      0.0000   1590.1749     40.4563      1.1342      1.1234    881.0991    116.2085    135.2224      1.4235      1.6301      0.9012 
     1.9140      2.9909      0.0000      4.0000      0.0000   1590.1885     40.4565      1.1342      1.1234    881.1056    116.2095    135.2234      1.4235      1.6301      0.9012 
     1.9140      2.9927      0.0000      4.0000      0.0000   1590.2021     40.4566      1.1342      1.1234    881.1121    116.2105    135.2243      1.4235      1.6301      0.9012 
     1.9140      2.9945      0.0000      4.0000      0.0000   1590.2157     40.4568      1.1342      1.1234    881.1186    116.2115    135.2253      1.4235      1.6301      0.9012 
     1.9140      2.9963      0.0000      4.0000      0.0000   1590.2292     40.4570      1.1342      1.1234    881.1251    116.2124    135.2262      1.4235      1.6301      0.9012 
     1.9140      2.9981      0.0000      4.0000      0.0000   1590.2428     40.4572      1.1342      1.1235    881.1315    116.2134    135.2272      1.4235      1.6301      0.9012 
     1.9140      2.9999      0.0000      4.0000      0.0000   1590.2563     40.4573      1.1342      1.1235    881.1380    116.2144    135.2281      1.4235      1.6301      0.9012 
     1.9140      3.0017      0.0000      4.0000      0.0000   1590.2699     40.4575      1.1342      1.1235    881.1444    116.2154    135.2291      1.4235      1.6301      0.9012 
     1.9140      3.0035      0.0000      4.0000      0.0000   1590.2834     40.4577      1.1342      1.1235    881.1509    116.2164    135.2300      1.4235      1.6301      0.9012 
     1.9140      3.0053      0.0000      4.0000      0.0000   1590.2969     40.4579      1.1342      1.1235    881.1573    116.2174    135.2310      1.4235      1.6301      0.9012 
     1.9140      3.0071      0.0000      4.0000      0.0000   1590.3104     40.4580      1.1342      1.1235    881.1638    116.2183    135.2319      1.4235      1.6301      0.9012 
     1.9140      3.0089      0.0000      4.0000      0.0000   1590.3239     40.4582      1.1342      1.1235    881.1702    116.2193    135.2329      1.4235      1.6301      0.9012 
     1.9140      3.0107      0.0000      4.0000      0.0000   1590.3373     40.4584      1.1342      1.1235    881.1767    116.2203    135.2338      1.4235      1.6301      0.9012 
     1.9140      3.0125      0.0000      4.0000      0.0000   1590.3508     40.4586      1.1342      1.1235    881.1831    116.2213    135.2348      1.4235      1.6301      0.9012 
     1.9140      3.0143      0.0000      4.0000      0.0000   1590.3642     40.4588      1.1342      1.1235    881.1895    116.2222    135.2357      1.4235      1.6301      0.9012 
     1.9140      3.0161      0.0000      4.0000      0.0000   1590.3777     40.4589      1.1342      1.1235    881.1959    116.2232    135.2367      1.4235      1.6301      0.9012 
     1.9140      3.0179      0.0000      4.0000      0.0000   1590.3911     40.4591      1.1342      1.1235    881.2024    116.2242    135.2376      1.4235      1.6301      0.9012 
     1.9140      3.0197      0.0000      4.0000      0.0000   1590.4045     40.4593      1.1342      1.1235    881.2088    116.2252    135.2386      1.4235      1.6301      0.9012 
     1.9140      3.0215      0.0000      4.0000      0.0000   1590.4179     40.4595      1.1342      1.1235    881.2152    116.2261    135.2395      1.4235      1.6301      0.9013 
     1.9140      3.0233      0.0000      4.0000      0.0000   1590.4313     40.4596      1.1342      1.1235    881.2216    116.2271    135.2405      1.4235      1.6301      0.9013 
     1.9140      3.0251      0.0000      4.0000      0.0000   1590.4446     40.4598      1.1342      1.1235    881.2280    116.2281    135.2414      1.4235      1.6301      0.9013 
     1.9140      3.0269      0.0000      4.0000      0.0000   1590.4580     40.4600      1.1342      1.1235    881.2344    116.2291    135.2423      1.4235      1.6301      0.9013 
     1.9140      3.0287      0.0000      4.0000      0.0000   1590.4713     40.4602      1.1342      1.1235    881.2408    116.2300    135.2433      1.4235      1.6301      0.9013 
     1.9140      3.0305      0.0000      4.0000      0.0000   1590.4846     40.4603      1.1342      1.1235    881.2472    116.2310    135.2442      1.4235      1.6301      0.9013 
     1.9140      3.0323      0.0000      4.0000      0.0000   1590.4980     40.4605      1.1342      1.1235    881.2536    116.2320    135.2452      1.4235      1.6301      0.9013 
     1.9140      3.0341      0.0000      4.0000      0.0000   1590.5113     40.4607      1.1342      1.1235    881.2599    116.2330    135.2461      1.4235      1.6301      0.9013 
     1.9140      3.0359      0.0000      4.0000      0.0000   1590.5245     40.4609      1.1342      1.1235    881.2663    116.2339    135.2470      1.4235      1.6301      0.9013 
     1.9140      3.0377      0.0000      4.0000      0.0000   1590.5378     40.4610      1.1341      1.1235    881.2727    116.2349    135.2480      1.4235      1.6301      0.9013 
     1.9140      3.0395      0.0000      4.0000      0.0000   1590.5511     40.4612      1.1341      1.1235    881.2790    116.2359    135.2489      1.4235      1.6301      0.9013 
     1.9140      3.0413      0.0000      4.0000      0.0000   1590.5643     40.4614      1.1341      1.1235    881.2854    116.2368    135.2499      1.4235      1.6301      0.9013 
     1.9140      3.0431      0.0000      4.0000      0.0000   1590.5776     40.4615      1.1341      1.1235    881.2918    116.2378    135.2508      1.4235      1.6301      0.9013 
     1.9140      3.0449      0.0000      4.0000      0.0000   1590.5908     40.4617      1.1341      1.1235    881.2981    116.2388    135.2517      1.4235      1.6301      0.9013 
     1.9140      3.0467      0.0000      4.0000      0.0000   1590.6040     40.4619      1.1341      1.1235    881.3045    116.2397    135.2527      1.4235      1.6301      0.9013 
     1.9140      3.0485      0.0000      4.0000      0.0000   1590.6172     40.4621      1.1341      1.1235    881.3108    116.2407    135.2536      1.4235      1.6301      0.9013 
     1.9140      3.0503      0.0000      4.0000      0.0000   1590.6304     40.4622      1.1341      1.1235    881.3172    116.2416    135.2545      1.4235      1.6301      0.9013 
     1.9140      3.0521      0.0000      4.0000      0.0000   1590.6436     40.4624      1.1341      1.1235    881.3235    116.2426    135.2555      1.4235      1.6301      0.9013 
     1.9140      3.0539      0.0000      4.0000      0.0000   1590.6568     40.4626      1.1341      1.1235    881.3298    116.2436    135.2564      1.4235      1.6301      0.9014 
     1.9140      3.0557      0.0000      4.0000      0.0000   1590.6699     40.4628      1.1341      1.1235    881.3362    116.2445    135.2573      1.4235      1.6301      0.9014 
     1.9140      3.0575      0.0000      4.0000      0.0000   1590.6831     40.4629      1.1341      1.1235    881.3425    116.2455    135.2583      1.4235      1.6301      0.9014 
     1.9140      3.0593      0.0000      4.0000      0.0000   1590.6962     40.4631      1.1341      1.1235    881.3488    116.2465    135.2592      1.4235      1.6301      0.9014 
     1.9140      3.0611      0.0000      4.0000      0.0000   1590.7093     40.4633      1.1341      1.1235    881.3551    116.2474    135.2601      1.4235      1.6301      0.9014 
     1.9140      3.0629      0.0000      4.0000      0.0000   1590.7224     40.4634      1.1341      1.1235    881.3614    116.2484    135.2610      1.4235      1.6301      0.9014 
     1.9140      3.0647      0.0000      4.0000      0.0000   1590.7355     40.4636      1.1341      1.1235    881.3677    116.2493    135.2620      1.4235      1.6301      0.9014 
     1.9140      3.0665      0.0000      4.0000      0.0000   1590.7486     40.4638      1.1341      1.1235    881.3740    116.2503    135.2629      1.4235      1.6301      0.9014 
     1.9140      3.0683      0.0000      4.0000      0.0000   1590.7616     40.4640      1.1341      1.1235    881.3803    116.2513    135.2638      1.4235      1.6301      0.9014 
     1.9140      3.0701      0.0000      4.0000      0.0000   1590.7747     40.4641      1.1341      1.1235    881.3866    116.2522    135.2648      1.4235      1.6301      0.9014 
     1.9140      3.0719      0.0000      4.0000      0.0000   1590.7877     40.4643      1.1341      1.1235    881.3929    116.2532    135.2657      1.4235      1.6301      0.9014 
     1.9140      3.0737      0.0000      4.0000      0.0000   1590.8008     40.4645      1.1341      1.1236    881.3992    116.2541    135.2666      1.4235      1.6301      0.9014 
     1.9140      3.0755      0.0000      4.0000      0.0000   1590.8138     40.4646      1.1341      1.1236    881.4055    116.2551    135.2675      1.4235      1.6300      0.9014 
     1.9140      3.0773      0.0000      4.0000      0.0000   1590.8268     40.4648      1.1341      1.1236    881.4118    116.2560    135.2685      1.4235      1.6300      0.9014 
     1.9140      3.0791      0.0000      4.0000      0.0000   1590.8398     40.4650      1.1341      1.1236    881.4180    116.2570    135.2694      1.4235      1.6300      0.9014 
     1.9140      3.0809      0.0000      4.0000      0.0000   1590.8528     40.4651      1.1341      1.1236    881.4243    116.2579    135.2703      1.4235      1.6300      0.9014 
     1.9140      3.0827      0.0000      4.0000      0.0000   1590.8657     40.4653      1.1341      1.1236    881.4306    116.2589    135.2712      1.4235      1.6300      0.9014 
     1.9140      3.0845      0.0000      4.0000      0.0000   1590.8787     40.4655      1.1341      1.1236    881.4368    116.2598    135.2722      1.4235      1.6300      0.9014 
     1.9140      3.0863      0.0000      4.0000      0.0000   1590.8916     40.4657      1.1341      1.1236    881.4431    116.2608    135.2731      1.4235      1.6300      0.9015 
     1.9140      3.0881      0.0000      4.0000      0.0000   1590.9046     40.4658      1.1341      1.1236    881.4494    116.2617    135.2740      1.4235      1.6300      0.9015 
     1.9140      3.0899      0.0000      4.0000      0.0000   1590.9175     40.4660      1.1341      1.1236    881.4556    116.2627    135.2749      1.4235      1.6300      0.9015 
     1.9140      3.0917      0.0000      4.0000      0.0000   1590.9304     40.4662      1.1341      1.1236    881.4619    116.2636    135.2758      1.4235      1.6300      0.9015 
     1.9140      3.0935      0.0000      4.0000      0.0000   1590.9433     40.4663      1.1341      1.1236    881.4681    116.2646    135.2768      1.4235      1.6300      0.9015 
     1.9140      3.0953      0.0000      4.0000      0.0000   1590.9562     40.4665      1.1341      1.1236    881.4743    116.2655    135.2777      1.4235      1.6300      0.9015 
     1.9140      3.0971      0.0000      4.0000      0.0000   1590.9690     40.4667      1.1341      1.1236    881.4806    116.2665    135.2786      1.4235      1.6300      0.9015 
     1.9140      3.0989      0.0000      4.0000      0.0000   1590.9819     40.4668      1.1341      1.1236    881.4868    116.2674    135.2795      1.4235      1.6300      0.9015 
     1.9140      3.1007      0.0000      4.0000      0.0000   1590.9948     40.4670      1.1341      1.1236    881.4930    116.2684    135.2804      1.4235      1.6300      0.9015 
     1.9140      3.1025      0.0000      4.0000      0.0000   1591.0076     40.4672      1.1341      1.1236    881.4992    116.2693    135.2813      1.4235      1.6300      0.9015 
     1.9140      3.1043      0.0000      4.0000      0.0000   1591.0204     40.4673      1.1341      1.1236    881.5055    116.2703    135.2823      1.4235      1.6300      0.9015 
     1.9140      3.1061      0.0000      4.0000      0.0000   1591.0332     40.4675      1.1341      1.1236    881.5117    116.2712    135.2832      1.4235      1.6300      0.9015 
     1.9140      3.1079      0.0000      4.0000      0.0000   1591.0460     40.4677      1.1341      1.1236    881.5179    116.2722    135.2841      1.4235      1.6300      0.9015 
     1.9140      3.1097      0.0000      4.0000      0.0000   1591.0588     40.4678      1.1341      1.1236    881.5241    116.2731    135.2850      1.4235      1.6300      0.9015 
     1.9140      3.1115      0.0000      4.0000      0.0000   1591.0716     40.4680      1.1340      1.1236    881.5303    116.2740    135.2859      1.4235      1.6300      0.9015 
     1.9140      3.1133      0.0000      4.0000      0.0000   1591.0844     40.4682      1.1340      1.1236    881.5365    116.2750    135.2868      1.4235      1.6300      0.9015 
     1.9140      3.1151      0.0000      4.0000      0.0000   1591.0971     40.4683      1.1340      1.1236    881.5427    116.2759    135.2877      1.4235      1.6300      0.9015 
     1.9140      3.1169      0.0000      4.0000      0.0000   1591.1099     40.4685      1.1340      1.1236    881.5489    116.2769    135.2886      1.4235      1.6300      0.9015 
     1.9140      3.1187      0.0000      4.0000      0.0000   1591.1226     40.4687      1.1340      1.1236    881.5551    116.2778    135.2896      1.4235      1.6300      0.9015 
     1.9140      3.1205      0.0000      4.0000      0.0000   1591.1353     40.4688      1.1340      1.1236    881.5612    116.2787    135.2905      1.4235      1.6300      0.9016 
     1.9140      3.1223      0.0000      4.0000      0.0000   1591.1480     40.4690      1.1340      1.1236    881.5674    116.2797    135.2914      1.4235      1.6300      0.9016 
     1.9140      3.1241      0.0000      4.0000      0.0000   1591.1607     40.4692      1.1340      1.1236    881.5736    116.2806    135.2923      1.4235      1.6300      0.9016 
     1.9140      3.1259      0.0000      4.0000      0.0000   1591.1734     40.4693      1.1340      1.1236    881.5798    116.2816    135.2932      1.4235      1.6300      0.9016 
     1.9140      3.1277      0.0000      4.0000      0.0000   1591.1861     40.4695      1.1340      1.1236    881.5859    116.2825    135.2941      1.4235      1.6300      0.9016 
     1.9140      3.1295      0.0000      4.0000      0.0000   1591.1987     40.4697      1.1340      1.1236    881.5921    116.2834    135.2950      1.4235      1.6300      0.9016 
     1.9140      3.1313      0.0000      4.0000      0.0000   1591.2114     40.4698      1.1340      1.1236    881.5982    116.2844    135.2959      1.4235      1.6300      0.9016 
     1.9140      3.1331      0.0000      4.0000      0.0000   1591.2240     40.4700      1.1340      1.1236    881.6044    116.2853    135.2968      1.4235      1.6300      0.9016 
     1.9140      3.1349      0.0000      4.0000      0.0000   1591.2366     40.4702      1.1340      1.1236    881.6105    116.2862    135.2977      1.4235      1.6300      0.9016 
     1.9140      3.1367      0.0000      4.0000      0.0000   1591.2492     40.4703      1.1340      1.1236    881.6167    116.2872    135.2986      1.4235      1.6300      0.9016 
     1.9140      3.1385      0.0000      4.0000      0.0000   1591.2618     40.4705      1.1340      1.1236    881.6228    116.2881    135.2995      1.4235      1.6300      0.9016 
     1.9140      3.1403      0.0000      4.0000      0.0000   1591.2744     40.4707      1.1340      1.1236    881.6290    116.2890    135.3004      1.4235      1.6300      0.9016 
     1.9140      3.1421      0.0000      4.0000      0.0000   1591.2870     40.4708      1.1340      1.1236    881.6351    116.2900    135.3013      1.4235      1.6300      0.9016 
     1.9140      3.1439      0.0000      4.0000      0.0000   1591.2996     40.4710      1.1340      1.1236    881.6412    116.2909    135.3023      1.4235      1.6300      0.9016 
     1.9140      3.1457      0.0000      4.0000      0.0000   1591.3121     40.4712      1.1340      1.1236    881.6473    116.2918    135.3032      1.4235      1.6300      0.9016 
     1.9140      3.1475      0.0000      4.0000      0.0000   1591.3247     40.4713      1.1340      1.1236    881.6535    116.2928    135.3041      1.4235      1.6300      0.9016 
     1.9140      3.1493      0.0000      4.0000      0.0000   1591.3372     40.4715      1.1340      1.1236    881.6596    116.2937    135.3050      1.4235      1.6300      0.9016 
     1.9140      3.1511      0.0000      4.0000      0.0000   1591.3497     40.4717      1.1340      1.1237    881.6657    116.2946    135.3059      1.4235      1.6300      0.9016 
     1.9140      3.1529      0.0000      4.0000      0.0000   1591.3622     40.4718      1.1340      1.1237    881.6718    116.2955    135.3068      1.4235      1.6300      0.9016 
     1.9140      3.1547      0.0000      4.0000      0.0000   1591.3747     40.4720      1.1340      1.1237    881.6779    116.2965    135.3077      1.4235      1.6300      0.9017 
     1.9140      3.1565      0.0000      4.0000      0.0000   1591.3872     40.4721      1.1340      1.1237    881.6840    116.2974    135.3086      1.4235      1.6300      0.9017 
     1.9140      3.1583      0.0000      4.0000      0.0000   1591.3997     40.4723      1.1340      1.1237    881.6901    116.2983    135.3095      1.4235      1.6300      0.9017 
     1.9140      3.1601      0.0000      4.0000      0.0000   1591.4121     40.4725      1.1340      1.1237    881.6962    116.2992    135.3103      1.4235      1.6300      0.9017 
     1.9140      3.1619      0.0000      4.0000      0.0000   1591.4246     40.4726      1.1340      1.1237    881.7023    116.3002    135.3112      1.4235      1.6300      0.9017 
     1.9140      3.1637      0.0000      4.0000      0.0000   1591.4370     40.4728      1.1340      1.1237    881.7084    116.3011    135.3121      1.4235      1.6300      0.9017 
     1.9140      3.1655      0.0000      4.0000      0.0000   1591.4495     40.4730      1.1340      1.1237    881.7145    116.3020    135.3130      1.4235      1.6300      0.9017 
     1.9140      3.1673      0.0000      4.0000      0.0000   1591.4619     40.4731      1.1340      1.1237    881.7205    116.3029    135.3139      1.4235      1.6300      0.9017 
     1.9140      3.1691      0.0000      4.0000      0.0000   1591.4743     40.4733      1.1340      1.1237    881.7266    116.3039    135.3148      1.4235      1.6300      0.9017 
     1.9140      3.1709      0.0000      4.0000      0.0000   1591.4867     40.4735      1.1340      1.1237    881.7327    116.3048    135.3157      1.4235      1.6300      0.9017 
     1.9140      3.1727      0.0000      4.0000      0.0000   1591.4991     40.4736      1.1340      1.1237    881.7387    116.3057    135.3166      1.4235      1.6300      0.9017 
     1.9140      3.1745      0.0000      4.0000      0.0000   1591.5114     40.4738      1.1340      1.1237    881.7448    116.3066    135.3175      1.4235      1.6300      0.9017 
     1.9140      3.1763      0.0000      4.0000      0.0000   1591.5238     40.4739      1.1340      1.1237    881.7509    116.3076    135.3184      1.4235      1.6300      0.9017 
     1.9140      3.1781      0.0000      4.0000      0.0000   1591.5361     40.4741      1.1340      1.1237    881.7569    116.3085    135.3193      1.4235      1.6300      0.9017 
     1.9140      3.1799      0.0000      4.0000      0.0000   1591.5485     40.4743      1.1340      1.1237    881.7630    116.3094    135.3202      1.4235      1.6300      0.9017 
     1.9140      3.1817      0.0000      4.0000      0.0000   1591.5608     40.4744      1.1340      1.1237    881.7690    116.3103    135.3211      1.4235      1.6300      0.9017 
     1.9140      3.1835      0.0000      4.0000      0.0000   1591.5731     40.4746      1.1340      1.1237    881.7751    116.3112    135.3220      1.4235      1.6300      0.9017 
     1.9140      3.1853      0.0000      4.0000      0.0000   1591.5854     40.4747      1.1340      1.1237    881.7811    116.3121    135.3229      1.4235      1.6300      0.9017 
     1.9140      3.1871      0.0000      4.0000      0.0000   1591.5977     40.4749      1.1340      1.1237    881.7871    116.3131    135.3237      1.4235      1.6300      0.9017 
     1.9140      3.1889      0.0000      4.0000      0.0000   1591.6100     40.4751      1.1339      1.1237    881.7932    116.3140    135.3246      1.4235      1.6300      0.9018 
     1.9140      3.1907      0.0000      4.0000      0.0000   1591.6223     40.4752      1.1339      1.1237    881.7992    116.3149    135.3255      1.4235      1.6300      0.9018 
     1.9140      3.1925      0.0000      4.0000      0.0000   1591.6345     40.4754      1.1339      1.1237    881.8052    116.3158    135.3264      1.4235      1.6300      0.9018 
     1.9140      3.1943      0.0000      4.0000      0.0000   1591.6468     40.4755      1.1339      1.1237    881.8112    116.3167    135.3273      1.4235      1.6300      0.9018 
     1.9140      3.1961      0.0000      4.0000      0.0000   1591.6590     40.4757      1.1339      1.1237    881.8173    116.3176    135.3282      1.4235      1.6300      0.9018 
     1.9140      3.1979      0.0000      4.0000      0.0000   1591.6713     40.4759      1.1339      1.1237    881.8233    116.3186    135.3291      1.4235      1.6300      0.9018 
     1.9140      3.1997      0.0000      4.0000      0.0000   1591.6835     40.4760      1.1339      1.1237    881.8293    116.3195    135.3300      1.4235      1.6300      0.9018 
     1.9140      3.2015      0.0000      4.0000      0.0000   1591.6957     40.4762      1.1339      1.1237    881.8353    116.3204    135.3308      1.4235      1.6300      0.9018 
     1.9140      3.2033      0.0000      4.0000      0.0000   1591.7079     40.4764      1.1339      1.1237    881.8413    116.3213    135.3317      1.4235      1.6300      0.9018 
     1.9140      3.2051      0.0000      4.0000      0.0000   1591.7201     40.4765      1.1339      1.1237    881.8473    116.3222    135.3326      1.4235      1.6300      0.9018 
     1.9140      3.2069      0.0000      4.0000      0.0000   1591.7322     40.4767      1.1339      1.1237    881.8533    116.3231    135.3335      1.4235      1.6300      0.9018 
     1.9140      3.2087      0.0000      4.0000      0.0000   1591.7444     40.4768      1.1339      1.1237    881.8593    116.3240    135.3344      1.4235      1.6300      0.9018 
     1.9140      3.2105      0.0000      4.0000      0.0000   1591.7565     40.4770      1.1339      1.1237    881.8653    116.3249    135.3353      1.4235      1.6300      0.9018 
     1.9140      3.2123      0.0000      4.0000      0.0000   1591.7687     40.4771      1.1339      1.1237    881.8712    116.3258    135.3361      1.4235      1.6300      0.9018 
     1.9140      3.2141      0.0000      4.0000      0.0000   1591.7808     40.4773      1.1339      1.1237    881.8772    116.3268    135.3370      1.4235      1.6300      0.9018 
     1.9140      3.2159      0.0000      4.0000      0.0000   1591.7929     40.4775      1.1339      1.1237    881.8832    116.3277    135.3379      1.4235      1.6300      0.9018 
     1.9140      3.2177      0.0000      4.0000      0.0000   1591.8050     40.4776      1.1339      1.1237    881.8892    116.3286    135.3388      1.4235      1.6300      0.9018 
     1.9140      3.2195      0.0000      4.0000      0.0000   1591.8171     40.4778      1.1339      1.1237    881.8951    116.3295    135.3397      1.4235      1.6300      0.9018 
     1.9140      3.2213      0.0000      4.0000      0.0000   1591.8292     40.4779      1.1339      1.1237    881.9011    116.3304    135.3405      1.4235      1.6300      0.9018 
     1.9140      3.2231      0.0000      4.0000      0.0000   1591.8413     40.4781      1.1339      1.1237    881.9071    116.3313    135.3414      1.4235      1.6300      0.9019 
     1.9140      3.2249      0.0000      4.0000      0.0000   1591.8533     40.4783      1.1339      1.1237    881.9130    116.3322    135.3423      1.4235      1.6300      0.9019 
     1.9140      3.2267      0.0000      4.0000      0.0000   1591.8654     40.4784      1.1339      1.1237    881.9190    116.3331    135.3432      1.4235      1.6300      0.9019 
     1.9140      3.2285      0.0000      4.0000      0.0000   1591.8774     40.4786      1.1339      1.1237    881.9249    116.3340    135.3440      1.4235      1.6300      0.9019 
     1.9140      3.2303      0.0000      4.0000      0.0000   1591.8895     40.4787      1.1339      1.1237    881.9309    116.3349    135.3449      1.4235      1.6300      0.9019 
     1.9140      3.2321      0.0000      4.0000      0.0000   1591.9015     40.4789      1.1339      1.1238    881.9368    116.3358    135.3458      1.4235      1.6300      0.9019 
     1.9140      3.2339      0.0000      4.0000      0.0000   1591.9135     40.4790      1.1339      1.1238    881.9427    116.3367    135.3467      1.4235      1.6300      0.9019 
     1.9140      3.2357      0.0000      4.0000      0.0000   1591.9255     40.4792      1.1339      1.1238    881.9487    116.3376    135.3475      1.4235      1.6300      0.9019 
     1.9140      3.2375      0.0000      4.0000      0.0000   1591.9375     40.4794      1.1339      1.1238    881.9546    116.3385    135.3484      1.4235      1.6300      0.9019 
     1.9140      3.2393      0.0000      4.0000      0.0000   1591.9494     40.4795      1.1339      1.1238    881.9605    116.3394    135.3493      1.4235      1.6300      0.9019 
     1.9140      3.2411      0.0000      4.0000      0.0000   1591.9614     40.4797      1.1339      1.1238    881.9664    116.3403    135.3502      1.4235      1.6300      0.9019 
     1.9140      3.2429      0.0000      4.0000      0.0000   1591.9734     40.4798      1.1339      1.1238    881.9724    116.3412    135.3510      1.4235      1.6300      0.9019 
     1.9140      3.2447      0.0000      4.0000      0.0000   1591.9853     40.4800      1.1339      1.1238    881.9783    116.3421    135.3519      1.4235      1.6300      0.9019 
     1.9140      3.2465      0.0000      4.0000      0.0000   1591.9972     40.4801      1.1339      1.1238    881.9842    116.3430    135.3528      1.4235      1.6300      0.9019 
     1.9140      3.2483      0.0000      4.0000      0.0000   1592.0092     40.4803      1.1339      1.1238    881.9901    116.3439    135.3536      1.4235      1.6300      0.9019 
     1.9140      3.2501      0.0000      4.0000      0.0000   1592.0211     40.4805      1.1339      1.1238    881.9960    116.3448    135.3545      1.4235      1.6300      0.9019 
     1.9140      3.2519      0.0000      4.0000      0.0000   1592.0330     40.4806      1.1339      1.1238    882.0019    116.3457    135.3554      1.4235      1.6300      0.9019 
     1.9140      3.2537      0.0000      4.0000      0.0000   1592.0449     40.4808      1.1339      1.1238    882.0078    116.3466    135.3563      1.4235      1.6300      0.9019 
     1.9140      3.2555      0.0000      4.0000      0.0000   1592.0568     40.4809      1.1339      1.1238    882.0137    116.3475    135.3571      1.4235      1.6300      0.9019 
