# Engine name: Sugar Rocket
# Tue Mar 14 00:53:27 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      3.6805      0.0000      4.0000      0.0000   1594.5939     40.5142      1.1334      1.1243    883.3113    116.5445    135.5485      1.4235      1.6299      0.9031 
     1.9140      3.6774      0.0000      4.0000      0.0000   1594.5772     40.5140      1.1334      1.1242    883.3024    116.5432    135.5471      1.4235      1.6299      0.9031 
     1.9140      3.6743      0.0000      4.0000      0.0000   1594.5604     40.5138      1.1334      1.1242    883.2936    116.5418    135.5458      1.4235      1.6299      0.9031 
     1.9140      3.6712      0.0000      4.0000      0.0000   1594.5436     40.5136      1.1334      1.1242    883.2847    116.5405    135.5445      1.4235      1.6299      0.9031 
     1.9140      3.6681      0.0000      4.0000      0.0000   1594.5268     40.5134      1.1334      1.1242    883.2759    116.5391    135.5432      1.4235      1.6299      0.9031 
     1.9140      3.6650      0.0000      4.0000      0.0000   1594.5099     40.5131      1.1334      1.1242    883.2670    116.5378    135.5419      1.4235      1.6299      0.9030 
     1.9140      3.6619      0.0000      4.0000      0.0000   1594.4930     40.5129      1.1334      1.1242    883.2581    116.5364    135.5406      1.4235      1.6299      0.9030 
     1.9140      3.6588      0.0000      4.0000      0.0000   1594.4761     40.5127      1.1334      1.1242    883.2492    116.5351    135.5393      1.4235      1.6299      0.9030 
     1.9140      3.6557      0.0000      4.0000      0.0000   1594.4592     40.5125      1.1334      1.1242    883.2403    116.5337    135.5380      1.4235      1.6299      0.9030 
     1.9140      3.6526      0.0000      4.0000      0.0000   1594.4422     40.5122      1.1334      1.1242    883.2314    116.5324    135.5367      1.4235      1.6299      0.9030 
     1.9140      3.6495      0.0000      4.0000      0.0000   1594.4253     40.5120      1.1334      1.1242    883.2225    116.5310    135.5353      1.4235      1.6299      0.9030 
     1.9140      3.6464      0.0000      4.0000      0.0000   1594.4083     40.5118      1.1334      1.1242    883.2135    116.5297    135.5340      1.4235      1.6299      0.9030 
     1.9140      3.6433      0.0000      4.0000      0.0000   1594.3913     40.5116      1.1334      1.1242    883.2046    116.5283    135.5327      1.4235      1.6299      0.9030 
     1.9140      3.6402      0.0000      4.0000      0.0000   1594.3742     40.5113      1.1334      1.1242    883.1956    116.5269    135.5314      1.4235      1.6299      0.9030 
     1.9140      3.6371      0.0000      4.0000      0.0000   1594.3571     40.5111      1.1335      1.1242    883.1867    116.5256    135.5301      1.4235      1.6299      0.9030 
     1.9140      3.6340      0.0000      4.0000      0.0000   1594.3401     40.5109      1.1335      1.1242    883.1777    116.5242    135.5287      1.4235      1.6299      0.9030 
     1.9140      3.6309      0.0000      4.0000      0.0000   1594.3229     40.5107      1.1335      1.1242    883.1687    116.5229    135.5274      1.4235      1.6299      0.9030 
     1.9140      3.6278      0.0000      4.0000      0.0000   1594.3058     40.5104      1.1335      1.1242    883.1598    116.5215    135.5261      1.4235      1.6299      0.9029 
     1.9140      3.6247      0.0000      4.0000      0.0000   1594.2886     40.5102      1.1335      1.1242    883.1508    116.5201    135.5248      1.4235      1.6299      0.9029 
     1.9140      3.6216      0.0000      4.0000      0.0000   1594.2714     40.5100      1.1335      1.1242    883.1418    116.5188    135.5234      1.4235      1.6299      0.9029 
     1.9140      3.6185      0.0000      4.0000      0.0000   1594.2542     40.5098      1.1335      1.1242    883.1328    116.5174    135.5221      1.4235      1.6299      0.9029 
     1.9140      3.6154      0.0000      4.0000      0.0000   1594.2370     40.5095      1.1335      1.1242    883.1238    116.5160    135.5208      1.4235      1.6299      0.9029 
     1.9140      3.6123      0.0000      4.0000      0.0000   1594.2197     40.5093      1.1335      1.1242    883.1147    116.5147    135.5194      1.4235      1.6299      0.9029 
     1.9140      3.6092      0.0000      4.0000      0.0000   1594.2025     40.5091      1.1335      1.1242    883.1057    116.5133    135.5181      1.4235      1.6299      0.9029 
     1.9140      3.6061      0.0000      4.0000      0.0000   1594.1852     40.5089      1.1335      1.1242    883.0967    116.5119    135.5168      1.4235      1.6299      0.9029 
     1.9140      3.6030      0.0000      4.0000      0.0000   1594.1678     40.5086      1.1335      1.1242    883.0876    116.5105    135.5154      1.4235      1.6299      0.9029 
     1.9140      3.5999      0.0000      4.0000      0.0000   1594.1505     40.5084      1.1335      1.1242    883.0785    116.5092    135.5141      1.4235      1.6299      0.9029 
     1.9140      3.5968      0.0000      4.0000      0.0000   1594.1331     40.5082      1.1335      1.1242    883.0695    116.5078    135.5128      1.4235      1.6299      0.9029 
     1.9140      3.5937      0.0000      4.0000      0.0000   1594.1157     40.5080      1.1335      1.1242    883.0604    116.5064    135.5114      1.4235      1.6299      0.9029 
     1.9140      3.5906      0.0000      4.0000      0.0000   1594.0982     40.5077      1.1335      1.1242    883.0513    116.5050    135.5101      1.4235      1.6299      0.9029 
     1.9140      3.5875      0.0000      4.0000      0.0000   1594.0808     40.5075      1.1335      1.1242    883.0422    116.5037    135.5088      1.4235      1.6299      0.9028 
     1.9140      3.5844      0.0000      4.0000      0.0000   1594.0633     40.5073      1.1335      1.1242    883.0331    116.5023    135.5074      1.4235      1.6299      0.9028 
     1.9140      3.5813      0.0000      4.0000      0.0000   1594.0458     40.5070      1.1335      1.1241    883.0240    116.5009    135.5061      1.4235      1.6299      0.9028 
     1.9140      3.5782      0.0000      4.0000      0.0000   1594.0283     40.5068      1.1335      1.1241    883.0149    116.4995    135.5047      1.4235      1.6299      0.9028 
     1.9140      3.5751      0.0000      4.0000      0.0000   1594.0107     40.5066      1.1335      1.1241    883.0058    116.4981    135.5034      1.4235      1.6299      0.9028 
     1.9140      3.5720      0.0000      4.0000      0.0000   1593.9931     40.5063      1.1335      1.1241    882.9966    116.4967    135.5020      1.4235      1.6299      0.9028 
     1.9140      3.5689      0.0000      4.0000      0.0000   1593.9755     40.5061      1.1335      1.1241    882.9875    116.4953    135.5007      1.4235      1.6299      0.9028 
     1.9140      3.5658      0.0000      4.0000      0.0000   1593.9579     40.5059      1.1335      1.1241    882.9783    116.4939    135.4993      1.4235      1.6299      0.9028 
     1.9140      3.5627      0.0000      4.0000      0.0000   1593.9403     40.5056      1.1335      1.1241    882.9691    116.4926    135.4980      1.4235      1.6299      0.9028 
     1.9140      3.5596      0.0000      4.0000      0.0000   1593.9226     40.5054      1.1335      1.1241    882.9600    116.4912    135.4966      1.4235      1.6299      0.9028 
     1.9140      3.5565      0.0000      4.0000      0.0000   1593.9049     40.5052      1.1335      1.1241    882.9508    116.4898    135.4953      1.4235      1.6299      0.9028 
     1.9140      3.5534      0.0000      4.0000      0.0000   1593.8871     40.5049      1.1335      1.1241    882.9416    116.4884    135.4939      1.4235      1.6299      0.9028 
     1.9140      3.5503      0.0000      4.0000      0.0000   1593.8694     40.5047      1.1335      1.1241    882.9324    116.4870    135.4926      1.4235      1.6299      0.9027 
     1.9140      3.5472      0.0000      4.0000      0.0000   1593.8516     40.5045      1.1335      1.1241    882.9232    116.4856    135.4912      1.4235      1.6299      0.9027 
     1.9140      3.5441      0.0000      4.0000      0.0000   1593.8338     40.5042      1.1335      1.1241    882.9140    116.4842    135.4898      1.4235      1.6299      0.9027 
     1.9140      3.5410      0.0000      4.0000      0.0000   1593.8160     40.5040      1.1335      1.1241    882.9047    116.4828    135.4885      1.4235      1.6299      0.9027 
     1.9140      3.5379      0.0000      4.0000      0.0000   1593.7981     40.5038      1.1336      1.1241    882.8955    116.4814    135.4871      1.4235      1.6299      0.9027 
     1.9140      3.5348      0.0000      4.0000      0.0000   1593.7802     40.5035      1.1336      1.1241    882.8863    116.4800    135.4857      1.4235      1.6299      0.9027 
     1.9140      3.5317      0.0000      4.0000      0.0000   1593.7623     40.5033      1.1336      1.1241    882.8770    116.4786    135.4844      1.4235      1.6299      0.9027 
     1.9140      3.5286      0.0000      4.0000      0.0000   1593.7444     40.5031      1.1336      1.1241    882.8677    116.4772    135.4830      1.4235      1.6299      0.9027 
     1.9140      3.5255      0.0000      4.0000      0.0000   1593.7264     40.5028      1.1336      1.1241    882.8585    116.4758    135.4816      1.4235      1.6299      0.9027 
     1.9140      3.5224      0.0000      4.0000      0.0000   1593.7084     40.5026      1.1336      1.1241    882.8492    116.4743    135.4803      1.4235      1.6299      0.9027 
     1.9140      3.5193      0.0000      4.0000      0.0000   1593.6904     40.5024      1.1336      1.1241    882.8399    116.4729    135.4789      1.4235      1.6299      0.9027 
     1.9140      3.5162      0.0000      4.0000      0.0000   1593.6724     40.5021      1.1336      1.1241    882.8306    116.4715    135.4775      1.4235      1.6299      0.9027 
     1.9140      3.5131      0.0000      4.0000      0.0000   1593.6543     40.5019      1.1336      1.1241    882.8213    116.4701    135.4762      1.4235      1.6299      0.9027 
     1.9140      3.5100      0.0000      4.0000      0.0000   1593.6363     40.5017      1.1336      1.1241    882.8120    116.4687    135.4748      1.4235      1.6299      0.9026 
     1.9140      3.5069      0.0000      4.0000      0.0000   1593.6181     40.5014      1.1336      1.1241    882.8026    116.4673    135.4734      1.4235      1.6299      0.9026 
     1.9140      3.5038      0.0000      4.0000      0.0000   1593.6000     40.5012      1.1336      1.1241    882.7933    116.4659    135.4720      1.4235      1.6299      0.9026 
     1.9140      3.5007      0.0000      4.0000      0.0000   1593.5818     40.5009      1.1336      1.1241    882.7840    116.4644    135.4707      1.4235      1.6299      0.9026 
     1.9140      3.4976      0.0000      4.0000      0.0000   1593.5636     40.5007      1.1336      1.1241    882.7746    116.4630    135.4693      1.4235      1.6299      0.9026 
     1.9140      3.4945      0.0000      4.0000      0.0000   1593.5454     40.5005      1.1336      1.1241    882.7652    116.4616    135.4679      1.4235      1.6299      0.9026 
     1.9140      3.4914      0.0000      4.0000      0.0000   1593.5272     40.5002      1.1336      1.1241    882.7559    116.4602    135.4665      1.4235      1.6299      0.9026 
     1.9140      3.4883      0.0000      4.0000      0.0000   1593.5089     40.5000      1.1336      1.1240    882.7465    116.4588    135.4651      1.4235      1.6299      0.9026 
     1.9140      3.4852      0.0000      4.0000      0.0000   1593.4906     40.4997      1.1336      1.1240    882.7371    116.4573    135.4637      1.4235      1.6299      0.9026 
     1.9140      3.4821      0.0000      4.0000      0.0000   1593.4723     40.4995      1.1336      1.1240    882.7277    116.4559    135.4624      1.4235      1.6299      0.9026 
     1.9140      3.4790      0.0000      4.0000      0.0000   1593.4539     40.4993      1.1336      1.1240    882.7183    116.4545    135.4610      1.4235      1.6299      0.9026 
     1.9140      3.4759      0.0000      4.0000      0.0000   1593.4355     40.4990      1.1336      1.1240    882.7088    116.4530    135.4596      1.4235      1.6299      0.9026 
     1.9140      3.4728      0.0000      4.0000      0.0000   1593.4171     40.4988      1.1336      1.1240    882.6994    116.4516    135.4582      1.4235      1.6299      0.9025 
     1.9140      3.4697      0.0000      4.0000      0.0000   1593.3987     40.4985      1.1336      1.1240    882.6900    116.4502    135.4568      1.4235      1.6299      0.9025 
     1.9140      3.4666      0.0000      4.0000      0.0000   1593.3803     40.4983      1.1336      1.1240    882.6805    116.4487    135.4554      1.4235      1.6299      0.9025 
     1.9140      3.4635      0.0000      4.0000      0.0000   1593.3618     40.4980      1.1336      1.1240    882.6711    116.4473    135.4540      1.4235      1.6299      0.9025 
     1.9140      3.4604      0.0000      4.0000      0.0000   1593.3433     40.4978      1.1336      1.1240    882.6616    116.4459    135.4526      1.4235      1.6299      0.9025 
     1.9140      3.4573      0.0000      4.0000      0.0000   1593.3247     40.4976      1.1336      1.1240    882.6521    116.4444    135.4512      1.4235      1.6299      0.9025 
     1.9140      3.4542      0.0000      4.0000      0.0000   1593.3062     40.4973      1.1336      1.1240    882.6426    116.4430    135.4498      1.4235      1.6299      0.9025 
     1.9140      3.4511      0.0000      4.0000      0.0000   1593.2876     40.4971      1.1336      1.1240    882.6331    116.4416    135.4484      1.4235      1.6299      0.9025 
     1.9140      3.4480      0.0000      4.0000      0.0000   1593.2689     40.4968      1.1336      1.1240    882.6236    116.4401    135.4470      1.4235      1.6299      0.9025 
     1.9140      3.4449      0.0000      4.0000      0.0000   1593.2503     40.4966      1.1336      1.1240    882.6141    116.4387    135.4456      1.4235      1.6299      0.9025 
     1.9140      3.4418      0.0000      4.0000      0.0000   1593.2316     40.4963      1.1337      1.1240    882.6046    116.4372    135.4442      1.4235      1.6299      0.9025 
     1.9140      3.4387      0.0000      4.0000      0.0000   1593.2129     40.4961      1.1337      1.1240    882.5950    116.4358    135.4428      1.4235      1.6299      0.9025 
     1.9140      3.4356      0.0000      4.0000      0.0000   1593.1942     40.4958      1.1337      1.1240    882.5855    116.4343    135.4414      1.4235      1.6299      0.9024 
     1.9140      3.4325      0.0000      4.0000      0.0000   1593.1754     40.4956      1.1337      1.1240    882.5759    116.4329    135.4400      1.4235      1.6299      0.9024 
     1.9140      3.4294      0.0000      4.0000      0.0000   1593.1566     40.4954      1.1337      1.1240    882.5664    116.4314    135.4386      1.4235      1.6299      0.9024 
     1.9140      3.4263      0.0000      4.0000      0.0000   1593.1378     40.4951      1.1337      1.1240    882.5568    116.4300    135.4372      1.4235      1.6299      0.9024 
     1.9140      3.4232      0.0000      4.0000      0.0000   1593.1190     40.4949      1.1337      1.1240    882.5472    116.4285    135.4358      1.4235      1.6299      0.9024 
     1.9140      3.4201      0.0000      4.0000      0.0000   1593.1001     40.4946      1.1337      1.1240    882.5376    116.4271    135.4343      1.4235      1.6299      0.9024 
     1.9140      3.4170      0.0000      4.0000      0.0000   1593.0812     40.4944      1.1337      1.1240    882.5280    116.4256    135.4329      1.4235      1.6299      0.9024 
     1.9140      3.4139      0.0000      4.0000      0.0000   1593.0623     40.4941      1.1337      1.1240    882.5184    116.4241    135.4315      1.4235      1.6299      0.9024 
     1.9140      3.4108      0.0000      4.0000      0.0000   1593.0433     40.4939      1.1337      1.1240    882.5088    116.4227    135.4301      1.4235      1.6299      0.9024 
     1.9140      3.4077      0.0000      4.0000      0.0000   1593.0244     40.4936      1.1337      1.1240    882.4991    116.4212    135.4287      1.4235      1.6299      0.9024 
     1.9140      3.4046      0.0000      4.0000      0.0000   1593.0054     40.4934      1.1337      1.1240    882.4895    116.4197    135.4273      1.4235      1.6299      0.9024 
     1.9140      3.4015      0.0000      4.0000      0.0000   1592.9863     40.4931      1.1337      1.1240    882.4799    116.4183    135.4258      1.4235      1.6300      0.9024 
     1.9140      3.3984      0.0000      4.0000      0.0000   1592.9673     40.4929      1.1337      1.1239    882.4702    116.4168    135.4244      1.4235      1.6300      0.9023 
     1.9140      3.3953      0.0000      4.0000      0.0000   1592.9482     40.4926      1.1337      1.1239    882.4605    116.4153    135.4230      1.4235      1.6300      0.9023 
     1.9140      3.3922      0.0000      4.0000      0.0000   1592.9291     40.4924      1.1337      1.1239    882.4508    116.4139    135.4216      1.4235      1.6300      0.9023 
     1.9140      3.3891      0.0000      4.0000      0.0000   1592.9099     40.4921      1.1337      1.1239    882.4411    116.4124    135.4201      1.4235      1.6300      0.9023 
     1.9140      3.3860      0.0000      4.0000      0.0000   1592.8907     40.4919      1.1337      1.1239    882.4314    116.4109    135.4187      1.4235      1.6300      0.9023 
     1.9140      3.3829      0.0000      4.0000      0.0000   1592.8715     40.4916      1.1337      1.1239    882.4217    116.4095    135.4173      1.4235      1.6300      0.9023 
     1.9140      3.3798      0.0000      4.0000      0.0000   1592.8523     40.4914      1.1337      1.1239    882.4120    116.4080    135.4158      1.4235      1.6300      0.9023 
     1.9140      3.3767      0.0000      4.0000      0.0000   1592.8330     40.4911      1.1337      1.1239    882.4023    116.4065    135.4144      1.4235      1.6300      0.9023 
     1.9140      3.3736      0.0000      4.0000      0.0000   1592.8137     40.4909      1.1337      1.1239    882.3925    116.4050    135.4130      1.4235      1.6300      0.9023 
     1.9140      3.3705      0.0000      4.0000      0.0000   1592.7944     40.4906      1.1337      1.1239    882.3828    116.4035    135.4115      1.4235      1.6300      0.9023 
     1.9140      3.3674      0.0000      4.0000      0.0000   1592.7751     40.4903      1.1337      1.1239    882.3730    116.4021    135.4101      1.4235      1.6300      0.9023 
     1.9140      3.3643      0.0000      4.0000      0.0000   1592.7557     40.4901      1.1337      1.1239    882.3632    116.4006    135.4086      1.4235      1.6300      0.9023 
     1.9140      3.3612      0.0000      4.0000      0.0000   1592.7363     40.4898      1.1337      1.1239    882.3535    116.3991    135.4072      1.4235      1.6300      0.9022 
     1.9140      3.3581      0.0000      4.0000      0.0000   1592.7168     40.4896      1.1337      1.1239    882.3437    116.3976    135.4058      1.4235      1.6300      0.9022 
     1.9140      3.3550      0.0000      4.0000      0.0000   1592.6974     40.4893      1.1338      1.1239    882.3339    116.3961    135.4043      1.4235      1.6300      0.9022 
     1.9140      3.3519      0.0000      4.0000      0.0000   1592.6779     40.4891      1.1338      1.1239    882.3240    116.3946    135.4029      1.4235      1.6300      0.9022 
     1.9140      3.3488      0.0000      4.0000      0.0000   1592.6584     40.4888      1.1338      1.1239    882.3142    116.3931    135.4014      1.4235      1.6300      0.9022 
     1.9140      3.3457      0.0000      4.0000      0.0000   1592.6388     40.4886      1.1338      1.1239    882.3044    116.3916    135.4000      1.4235      1.6300      0.9022 
     1.9140      3.3426      0.0000      4.0000      0.0000   1592.6192     40.4883      1.1338      1.1239    882.2945    116.3901    135.3985      1.4235      1.6300      0.9022 
     1.9140      3.3395      0.0000      4.0000      0.0000   1592.5996     40.4880      1.1338      1.1239    882.2847    116.3886    135.3971      1.4235      1.6300      0.9022 
     1.9140      3.3364      0.0000      4.0000      0.0000   1592.5800     40.4878      1.1338      1.1239    882.2748    116.3871    135.3956      1.4235      1.6300      0.9022 
     1.9140      3.3333      0.0000      4.0000      0.0000   1592.5603     40.4875      1.1338      1.1239    882.2650    116.3856    135.3942      1.4235      1.6300      0.9022 
     1.9140      3.3302      0.0000      4.0000      0.0000   1592.5406     40.4873      1.1338      1.1239    882.2551    116.3841    135.3927      1.4235      1.6300      0.9022 
     1.9140      3.3271      0.0000      4.0000      0.0000   1592.5209     40.4870      1.1338      1.1239    882.2452    116.3826    135.3912      1.4235      1.6300      0.9021 
     1.9140      3.3240      0.0000      4.0000      0.0000   1592.5011     40.4868      1.1338      1.1239    882.2353    116.3811    135.3898      1.4235      1.6300      0.9021 
     1.9140      3.3209      0.0000      4.0000      0.0000   1592.4813     40.4865      1.1338      1.1239    882.2253    116.3796    135.3883      1.4235      1.6300      0.9021 
     1.9140      3.3178      0.0000      4.0000      0.0000   1592.4615     40.4862      1.1338      1.1239    882.2154    116.3781    135.3869      1.4235      1.6300      0.9021 
     1.9140      3.3147      0.0000      4.0000      0.0000   1592.4417     40.4860      1.1338      1.1239    882.2055    116.3766    135.3854      1.4235      1.6300      0.9021 
     1.9140      3.3116      0.0000      4.0000      0.0000   1592.4218     40.4857      1.1338      1.1238    882.1955    116.3751    135.3839      1.4235      1.6300      0.9021 
     1.9140      3.3085      0.0000      4.0000      0.0000   1592.4019     40.4854      1.1338      1.1238    882.1856    116.3736    135.3825      1.4235      1.6300      0.9021 
     1.9140      3.3054      0.0000      4.0000      0.0000   1592.3819     40.4852      1.1338      1.1238    882.1756    116.3721    135.3810      1.4235      1.6300      0.9021 
     1.9140      3.3023      0.0000      4.0000      0.0000   1592.3620     40.4849      1.1338      1.1238    882.1656    116.3706    135.3795      1.4235      1.6300      0.9021 
     1.9140      3.2992      0.0000      4.0000      0.0000   1592.3420     40.4847      1.1338      1.1238    882.1556    116.3690    135.3780      1.4235      1.6300      0.9021 
     1.9140      3.2961      0.0000      4.0000      0.0000   1592.3219     40.4844      1.1338      1.1238    882.1456    116.3675    135.3766      1.4235      1.6300      0.9021 
     1.9140      3.2930      0.0000      4.0000      0.0000   1592.3019     40.4841      1.1338      1.1238    882.1356    116.3660    135.3751      1.4235      1.6300      0.9021 
     1.9140      3.2899      0.0000      4.0000      0.0000   1592.2818     40.4839      1.1338      1.1238    882.1256    116.3645    135.3736      1.4235      1.6300      0.9020 
     1.9140      3.2868      0.0000      4.0000      0.0000   1592.2617     40.4836      1.1338      1.1238    882.1156    116.3630    135.3721      1.4235      1.6300      0.9020 
     1.9140      3.2837      0.0000      4.0000      0.0000   1592.2415     40.4833      1.1338      1.1238    882.1055    116.3614    135.3707      1.4235      1.6300      0.9020 
     1.9140      3.2806      0.0000      4.0000      0.0000   1592.2213     40.4831      1.1338      1.1238    882.0955    116.3599    135.3692      1.4235      1.6300      0.9020 
     1.9140      3.2775      0.0000      4.0000      0.0000   1592.2011     40.4828      1.1338      1.1238    882.0854    116.3584    135.3677      1.4235      1.6300      0.9020 
     1.9140      3.2744      0.0000      4.0000      0.0000   1592.1809     40.4826      1.1338      1.1238    882.0753    116.3568    135.3662      1.4235      1.6300      0.9020 
     1.9140      3.2713      0.0000      4.0000      0.0000   1592.1606     40.4823      1.1338      1.1238    882.0653    116.3553    135.3647      1.4235      1.6300      0.9020 
     1.9140      3.2682      0.0000      4.0000      0.0000   1592.1403     40.4820      1.1339      1.1238    882.0552    116.3538    135.3632      1.4235      1.6300      0.9020 
     1.9140      3.2651      0.0000      4.0000      0.0000   1592.1199     40.4818      1.1339      1.1238    882.0451    116.3522    135.3617      1.4235      1.6300      0.9020 
     1.9140      3.2620      0.0000      4.0000      0.0000   1592.0996     40.4815      1.1339      1.1238    882.0349    116.3507    135.3603      1.4235      1.6300      0.9020 
     1.9140      3.2589      0.0000      4.0000      0.0000   1592.0792     40.4812      1.1339      1.1238    882.0248    116.3492    135.3588      1.4235      1.6300      0.9020 
     1.9140      3.2558      0.0000      4.0000      0.0000   1592.0587     40.4809      1.1339      1.1238    882.0147    116.3476    135.3573      1.4235      1.6300      0.9019 
     1.9140      3.2527      0.0000      4.0000      0.0000   1592.0383     40.4807      1.1339      1.1238    882.0045    116.3461    135.3558      1.4235      1.6300      0.9019 
     1.9140      3.2496      0.0000      4.0000      0.0000   1592.0178     40.4804      1.1339      1.1238    881.9944    116.3445    135.3543      1.4235      1.6300      0.9019 
     1.9140      3.2465      0.0000      4.0000      0.0000   1591.9972     40.4801      1.1339      1.1238    881.9842    116.3430    135.3528      1.4235      1.6300      0.9019 
     1.9140      3.2434      0.0000      4.0000      0.0000   1591.9767     40.4799      1.1339      1.1238    881.9740    116.3415    135.3513      1.4235      1.6300      0.9019 
     1.9140      3.2403      0.0000      4.0000      0.0000   1591.9561     40.4796      1.1339      1.1238    881.9638    116.3399    135.3498      1.4235      1.6300      0.9019 
     1.9140      3.2372      0.0000      4.0000      0.0000   1591.9355     40.4793      1.1339      1.1238    881.9536    116.3384    135.3483      1.4235      1.6300      0.9019 
     1.9140      3.2341      0.0000      4.0000      0.0000   1591.9148     40.4791      1.1339      1.1238    881.9434    116.3368    135.3468      1.4235      1.6300      0.9019 
     1.9140      3.2310      0.0000      4.0000      0.0000   1591.8941     40.4788      1.1339      1.1238    881.9332    116.3353    135.3453      1.4235      1.6300      0.9019 
     1.9140      3.2279      0.0000      4.0000      0.0000   1591.8734     40.4785      1.1339      1.1237    881.9229    116.3337    135.3437      1.4235      1.6300      0.9019 
     1.9140      3.2248      0.0000      4.0000      0.0000   1591.8527     40.4782      1.1339      1.1237    881.9127    116.3321    135.3422      1.4235      1.6300      0.9019 
     1.9140      3.2217      0.0000      4.0000      0.0000   1591.8319     40.4780      1.1339      1.1237    881.9024    116.3306    135.3407      1.4235      1.6300      0.9018 
     1.9140      3.2186      0.0000      4.0000      0.0000   1591.8111     40.4777      1.1339      1.1237    881.8921    116.3290    135.3392      1.4235      1.6300      0.9018 
     1.9140      3.2155      0.0000      4.0000      0.0000   1591.7902     40.4774      1.1339      1.1237    881.8819    116.3275    135.3377      1.4235      1.6300      0.9018 
     1.9140      3.2124      0.0000      4.0000      0.0000   1591.7693     40.4772      1.1339      1.1237    881.8716    116.3259    135.3362      1.4235      1.6300      0.9018 
     1.9140      3.2093      0.0000      4.0000      0.0000   1591.7484     40.4769      1.1339      1.1237    881.8613    116.3243    135.3347      1.4235      1.6300      0.9018 
     1.9140      3.2062      0.0000      4.0000      0.0000   1591.7275     40.4766      1.1339      1.1237    881.8509    116.3228    135.3331      1.4235      1.6300      0.9018 
     1.9140      3.2031      0.0000      4.0000      0.0000   1591.7065     40.4763      1.1339      1.1237    881.8406    116.3212    135.3316      1.4235      1.6300      0.9018 
     1.9140      3.2000      0.0000      4.0000      0.0000   1591.6855     40.4761      1.1339      1.1237    881.8303    116.3196    135.3301      1.4235      1.6300      0.9018 
     1.9140      3.1969      0.0000      4.0000      0.0000   1591.6645     40.4758      1.1339      1.1237    881.8199    116.3180    135.3286      1.4235      1.6300      0.9018 
     1.9140      3.1938      0.0000      4.0000      0.0000   1591.6434     40.4755      1.1339      1.1237    881.8096    116.3165    135.3270      1.4235      1.6300      0.9018 
     1.9140      3.1907      0.0000      4.0000      0.0000   1591.6223     40.4752      1.1339      1.1237    881.7992    116.3149    135.3255      1.4235      1.6300      0.9018 
     1.9140      3.1876      0.0000      4.0000      0.0000   1591.6011     40.4750      1.1340      1.1237    881.7888    116.3133    135.3240      1.4235      1.6300      0.9018 
     1.9140      3.1845      0.0000      4.0000      0.0000   1591.5800     40.4747      1.1340      1.1237    881.7784    116.3117    135.3225      1.4235      1.6300      0.9017 
     1.9140      3.1814      0.0000      4.0000      0.0000   1591.5588     40.4744      1.1340      1.1237    881.7680    116.3102    135.3209      1.4235      1.6300      0.9017 
     1.9140      3.1783      0.0000      4.0000      0.0000   1591.5375     40.4741      1.1340      1.1237    881.7576    116.3086    135.3194      1.4235      1.6300      0.9017 
     1.9140      3.1752      0.0000      4.0000      0.0000   1591.5162     40.4738      1.1340      1.1237    881.7472    116.3070    135.3179      1.4235      1.6300      0.9017 
     1.9140      3.1721      0.0000      4.0000      0.0000   1591.4949     40.4736      1.1340      1.1237    881.7367    116.3054    135.3163      1.4235      1.6300      0.9017 
     1.9140      3.1690      0.0000      4.0000      0.0000   1591.4736     40.4733      1.1340      1.1237    881.7263    116.3038    135.3148      1.4235      1.6300      0.9017 
     1.9140      3.1659      0.0000      4.0000      0.0000   1591.4522     40.4730      1.1340      1.1237    881.7158    116.3022    135.3132      1.4235      1.6300      0.9017 
     1.9140      3.1628      0.0000      4.0000      0.0000   1591.4308     40.4727      1.1340      1.1237    881.7053    116.3006    135.3117      1.4235      1.6300      0.9017 
     1.9140      3.1597      0.0000      4.0000      0.0000   1591.4094     40.4724      1.1340      1.1237    881.6949    116.2990    135.3102      1.4235      1.6300      0.9017 
     1.9140      3.1566      0.0000      4.0000      0.0000   1591.3879     40.4722      1.1340      1.1237    881.6844    116.2974    135.3086      1.4235      1.6300      0.9017 
     1.9140      3.1535      0.0000      4.0000      0.0000   1591.3664     40.4719      1.1340      1.1237    881.6738    116.2959    135.3071      1.4235      1.6300      0.9017 
     1.9140      3.1504      0.0000      4.0000      0.0000   1591.3448     40.4716      1.1340      1.1237    881.6633    116.2943    135.3055      1.4235      1.6300      0.9016 
     1.9140      3.1473      0.0000      4.0000      0.0000   1591.3233     40.4713      1.1340      1.1236    881.6528    116.2927    135.3040      1.4235      1.6300      0.9016 
     1.9140      3.1442      0.0000      4.0000      0.0000   1591.3017     40.4710      1.1340      1.1236    881.6422    116.2911    135.3024      1.4235      1.6300      0.9016 
     1.9140      3.1411      0.0000      4.0000      0.0000   1591.2800     40.4707      1.1340      1.1236    881.6317    116.2894    135.3008      1.4235      1.6300      0.9016 
     1.9140      3.1380      0.0000      4.0000      0.0000   1591.2583     40.4705      1.1340      1.1236    881.6211    116.2878    135.2993      1.4235      1.6300      0.9016 
